ID,COUNTRY,ISO,ADMIN_LEVEL_NAME,PCODE,REGION,LOG_TYPE,CATEGORY,MEASURE,TARGETED_POP_GROUP,NON_COMPLIANCE,DATE_IMPLEMENTED
3091,Latvia,LVA,,,Europe,Introduction / extension of measures,Social distancing,limit public gatherings,Yes,Not applicable,30/03/2020
3918,Latvia,LVA,,,Europe,Introduction / extension of measures,Social distancing,Public services closure,Yes,Not applicable,30/03/2020
3919,Latvia,LVA,,,Europe,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,No,Not applicable,02/04/2020
3916,Latvia,LVA,,,Europe,Introduction / extension of measures,Public health measures,Awareness campaigns,No,Not applicable,03/04/2020
3917,Latvia,LVA,,,Europe,Introduction / extension of measures,Public health measures,General recommendations,Yes,Not applicable,03/04/2020
715,Lebanon,LBN,,,Middle East,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,No,,16/02/2020
2299,Lebanon,LBN,,,Middle East,Introduction / extension of measures,Movement restrictions,Surveillance and monitoring,No,Not applicable,21/02/2020
717,Lebanon,LBN,,,Middle East,Introduction / extension of measures,Social distancing,Schools closure,No,,09/03/2020
724,Lebanon,LBN,,,Middle East,Introduction / extension of measures,Public health measures,Health screenings in airports and border crossings,No,,10/03/2020
725,Lebanon,LBN,,,Middle East,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,Yes,,10/03/2020
714,Lebanon,LBN,,,Middle East,Introduction / extension of measures,Movement restrictions,International flights suspension,Yes,,11/03/2020
728,Lebanon,LBN,,,Middle East,Introduction / extension of measures,Movement restrictions,International flights suspension,Yes,,11/03/2020
730,Lebanon,LBN,,,Middle East,Introduction / extension of measures,Social distancing,Public services closure,No,,11/03/2020
718,Lebanon,LBN,,,Middle East,Introduction / extension of measures,Movement restrictions,Border closure,No,,12/03/2020
713,Lebanon,LBN,,,Middle East,Introduction / extension of measures,Movement restrictions,Visa restrictions,Yes,,16/03/2020
716,Lebanon,LBN,,,Middle East,Introduction / extension of measures,Social distancing,Limit public gatherings,No,,16/03/2020
719,Lebanon,LBN,,,Middle East,Introduction / extension of measures,Governance and socio-economic measures,State of emergency declared,No,Not applicable,16/03/2020
720,Lebanon,LBN,,,Middle East,Introduction / extension of measures,Movement restrictions,Complete border closure,No,,16/03/2020
727,Lebanon,LBN,,,Middle East,Introduction / extension of measures,Movement restrictions,Border closure,No,,18/03/2020
845,Lebanon,LBN,,,Middle East,Introduction / extension of measures,Movement restrictions,International flights suspension,No,,18/03/2020
3736,Lebanon,LBN,,,Middle East,Introduction / extension of measures,Movement restrictions,Curfews,Yes,Not available,18/03/2020
4052,Lebanon,LBN,,,Middle East,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,No,Not available,24/03/2020
2989,Lebanon,LBN,,,Middle East,Introduction / extension of measures,Movement restrictions,Curfews,No,Not available,26/03/2020
2991,Lebanon,LBN,,,Middle East,Introduction / extension of measures,Social distancing,Public services closure,No,Not available,26/03/2020
4486,Lebanon,LBN,,,Middle East,Introduction / extension of measures,Governance and socio-economic measures,State of emergency declared,No,Not applicable,26/03/2020
420,Lesotho,LSO,,,Africa,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,Yes,Not applicable,06/03/2020
421,Lesotho,LSO,,,Africa,Introduction / extension of measures,Public health measures,Health screenings in airports and border crossings,No,Not applicable,06/03/2020
1707,Lesotho,LSO,,,Africa,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,No,,18/03/2020
1709,Lesotho,LSO,,,Africa,Introduction / extension of measures,Governance and socio-economic measures,State of emergency declared,No,,18/03/2020
1708,Lesotho,LSO,,,Africa,Introduction / extension of measures,Social distancing,Schools closure,No,,19/03/2020
3474,Lesotho,LSO,,,Africa,Introduction / extension of measures,Lockdown,Partial lockdown,No,,30/03/2020
3475,Lesotho,LSO,,,Africa,Introduction / extension of measures,Social distancing,Public services closure,No,,30/03/2020
3476,Lesotho,LSO,,,Africa,Introduction / extension of measures,Social distancing,Limit public gatherings,Yes,,30/03/2020
3477,Lesotho,LSO,,,Africa,Introduction / extension of measures,Movement restrictions,Border closure,No,,30/03/2020
3478,Lesotho,LSO,,,Africa,Introduction / extension of measures,Social distancing,Limit public gatherings,No,,30/03/2020
3479,Lesotho,LSO,,,Africa,Introduction / extension of measures,Movement restrictions,Surveillance and monitoring,Yes,,30/03/2020
659,Liberia,LBR,,,Africa,Introduction / extension of measures,Public health measures,Health screenings in airports and border crossings,No,,09/03/2020
660,Liberia,LBR,,,Africa,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,Yes,,10/03/2020
1726,Liberia,LBR,,,Africa,Introduction / extension of measures,Public health measures,General recommendations,No,,10/03/2020
663,Liberia,LBR,,,Africa,Introduction / extension of measures,Public health measures,Awareness campaigns,Yes,,13/03/2020
1710,Liberia,LBR,,,Africa,Introduction / extension of measures,Governance and socio-economic measures,State of emergency declared,No,,22/03/2020
1711,Liberia,LBR,,,Africa,Introduction / extension of measures,Social distancing,Schools closure,No,,22/03/2020
1712,Liberia,LBR,,,Africa,Introduction / extension of measures,Social distancing,Public services closure,No,,22/03/2020
1713,Liberia,LBR,,,Africa,Introduction / extension of measures,Social distancing,Public services closure,No,,22/03/2020
1714,Liberia,LBR,,,Africa,Introduction / extension of measures,Social distancing,Limit public gatherings,No,,22/03/2020
1715,Liberia,LBR,,,Africa,Introduction / extension of measures,Social distancing,Public services closure,No,,22/03/2020
1716,Liberia,LBR,,,Africa,Introduction / extension of measures,Social distancing,Public services closure,No,,22/03/2020
1717,Liberia,LBR,,,Africa,Introduction / extension of measures,Social distancing,Public services closure,No,,22/03/2020
1718,Liberia,LBR,,,Africa,Introduction / extension of measures,Social distancing,Limit public gatherings,No,,22/03/2020
1720,Liberia,LBR,,,Africa,Introduction / extension of measures,Social distancing,Limit public gatherings,No,,22/03/2020
1721,Liberia,LBR,,,Africa,Introduction / extension of measures,Social distancing,Limit public gatherings,No,,22/03/2020
1722,Liberia,LBR,Montserrado & Margibi,,Africa,Introduction / extension of measures,Public health measures,General recommendations,No,,22/03/2020
1723,Liberia,LBR,,,Africa,Introduction / extension of measures,Social distancing,Public services closure,No,,22/03/2020
1724,Liberia,LBR,,,Africa,Introduction / extension of measures,Public health measures,General recommendations,No,,22/03/2020
1725,Liberia,LBR,,,Africa,Introduction / extension of measures,Public health measures,General recommendations,No,,22/03/2020
1719,Liberia,LBR,,,Africa,Introduction / extension of measures,Movement restrictions,International flights suspension,No,,24/03/2020
1944,Libya,LBY,,,Africa,Introduction / extension of measures,Public health measures,General recommendations,Yes,Not applicable,24/02/2020
743,Libya,LBY,,,Africa,Introduction / extension of measures,Social distancing,Schools closure,No,Not applicable,13/03/2020
734,Libya,LBY,,,Africa,Introduction / extension of measures,Governance and socio-economic measures,State of emergency declared,No,Not applicable,15/03/2020
735,Libya,LBY,,,Africa,Introduction / extension of measures,Movement restrictions,Border closure,No,Not applicable,16/03/2020
741,Libya,LBY,,,Africa,Introduction / extension of measures,Movement restrictions,International flights suspension,No,Not applicable,16/03/2020
742,Libya,LBY,,,Africa,Introduction / extension of measures,Social distancing,Limit public gatherings,No,Not available,16/03/2020
744,Libya,LBY,,,Africa,Introduction / extension of measures,Social distancing,Public services closure,No,Not applicable,16/03/2020
846,Libya,LBY,,,Africa,Introduction / extension of measures,Movement restrictions,Border closure,No,Not applicable,16/03/2020
1941,Libya,LBY,,,Africa,Introduction / extension of measures,Social distancing,Limit public gatherings,No,Not available,16/03/2020
1942,Libya,LBY,,,Africa,Introduction / extension of measures,Public health measures,Strengthening the public health system,No,Not applicable,16/03/2020
1946,Libya,LBY,Eastern Libya,,Africa,Introduction / extension of measures,Movement restrictions,Curfews,No,Not available,18/03/2020
3419,Libya,LBY,,,Africa,Introduction / extension of measures,Movement restrictions,Curfews,No,Not available,21/03/2020
3420,Libya,LBY,,,Africa,Introduction / extension of measures,Movement restrictions,Domestic travel restrictions,No,Not available,21/03/2020
3421,Libya,LBY,,,Africa,Introduction / extension of measures,Social distancing,Public services closure,No,Not available,21/03/2020
3422,Libya,LBY,,,Africa,Introduction / extension of measures,Social distancing,Limit public gatherings,No,Not available,21/03/2020
1945,Libya,LBY,,,Africa,Introduction / extension of measures,Public health measures,Strengthening the public health system,No,Not applicable,24/03/2020
3416,Libya,LBY,,,Africa,Introduction / extension of measures,Public health measures,Strengthening the public health system,No,Not applicable,25/03/2020
3415,Libya,LBY,,,Africa,Introduction / extension of measures,Public health measures,strengthening the public health system,No,Not applicable,26/03/2020
3414,Libya,LBY,,,Africa,Introduction / extension of measures,Public health measures,Strengthening the public health system,No,Not applicable,28/03/2020
3412,Libya,LBY,Misurata ,,Africa,Introduction / extension of measures,Lockdown,Full lockdown,No,Not applicable,29/03/2020
1943,Libya,LBY,,,Africa,Introduction / extension of measures,Social distancing,Changes in prison-related policies,No,Not applicable,30/03/2020
3411,Libya,LBY,,,Africa,Introduction / extension of measures,Public health measures,Strengthening the public health system,No,Not applicable,30/03/2020
3417,Libya,LBY,,,Africa,Introduction / extension of measures,Public health measures,General recommendations,No,Not applicable,30/03/2020
1954,Liechtenstein,LIE,,,Europe,Introduction / extension of measures,Public health measures,Awareness campaigns,No,Not applicable,26/02/2020
1955,Liechtenstein,LIE,,,Europe,Introduction / extension of measures,Social distancing,Limit public gatherings,No,Not available,28/02/2020
1953,Liechtenstein,LIE,,,Europe,Introduction / extension of measures,Social distancing,Public services closure,Yes,Not applicable,11/03/2020
529,Liechtenstein,LIE,,,Europe,Introduction / extension of measures,Social distancing,Limit public gatherings,No,Not available,12/03/2020
1952,Liechtenstein,LIE,,,Europe,Introduction / extension of measures,Public health measures,Awareness campaigns,Yes,Not available,14/03/2020
527,Liechtenstein,LIE,,,Europe,Introduction / extension of measures,Social distancing,Limit public gatherings,No,Not available,16/03/2020
528,Liechtenstein,LIE,,,Europe,Introduction / extension of measures,Social distancing,Schools closure,No,Not available,16/03/2020
1947,Liechtenstein,LIE,,,Europe,Introduction / extension of measures,Movement restrictions,Border closure,Yes,Not applicable,18/03/2020
1951,Liechtenstein,LIE,,,Europe,Introduction / extension of measures,Public health measures,Awareness campaigns,No,Not applicable,18/03/2020
1948,Liechtenstein,LIE,,,Europe,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,No,Not applicable,19/03/2020
1950,Liechtenstein,LIE,,,Europe,Introduction / extension of measures,Social distancing,Public services closure,No,Not available,19/03/2020
2064,Liechtenstein,LIE,,,Europe,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,No,Not applicable,19/03/2020
1949,Liechtenstein,LIE,,,Europe,Introduction / extension of measures,Public health measures,Strengthening the public health system,No,Not applicable,23/03/2020
3423,Liechtenstein,LIE,,,Europe,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,No,Not applicable,27/03/2020
3424,Liechtenstein,LIE,,,Europe,Introduction / extension of measures,Public health measures,Strengthening the public health system,No,Not applicable,30/03/2020
4236,Liechtenstein,LIE,,,Europe,Introduction / extension of measures,Governance and socio-economic measures,Military deployment,No,Not applicable,01/04/2020
4235,Liechtenstein,LIE,,,Europe,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,No,Not applicable,08/04/2020
4234,Liechtenstein,LIE,,,Europe,Phase-out measure,Social distancing,Public services closure,Yes,Not applicable,14/04/2020
2079,Lithuania,LTU,,,Europe,Introduction / extension of measures,Movement restrictions,Border checks,No,Not applicable,27/01/2020
2072,Lithuania,LTU,,,Europe,Introduction / extension of measures,Governance and socio-economic measures,State of emergency declared,Yes,Not applicable,26/02/2020
2078,Lithuania,LTU,,,Europe,Introduction / extension of measures,Social distancing,Limit public gatherings,Yes,Not applicable,11/03/2020
2077,Lithuania,LTU,,,Europe,Introduction / extension of measures,Public health measures,Strengthening the public health system,No,Not applicable,12/03/2020
431,Lithuania,LTU,,,Europe,Introduction / extension of measures,Movement restrictions,Border closure,No,Not applicable,16/03/2020
432,Lithuania,LTU,,,Europe,Introduction / extension of measures,Movement restrictions,Domestic travel restrictions,No,Not applicable,16/03/2020
433,Lithuania,LTU,,,Europe,Introduction / extension of measures,Movement restrictions,Border closure,Yes,Not applicable,16/03/2020
2065,Lithuania,LTU,,,Europe,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,No,Not applicable,16/03/2020
2066,Lithuania,LTU,,,Europe,Introduction / extension of measures,Social distancing,Changes in prison-related policies,No,Not applicable,16/03/2020
2067,Lithuania,LTU,,,Europe,Introduction / extension of measures,Social distancing,Public services closure,No,Not applicable,16/03/2020
2068,Lithuania,LTU,,,Europe,Introduction / extension of measures,Social distancing,Limit public gatherings,No,Not applicable,16/03/2020
2069,Lithuania,LTU,,,Europe,Introduction / extension of measures,Public health measures,Strengthening the public health system,No,Not applicable,16/03/2020
2070,Lithuania,LTU,,,Europe,Introduction / extension of measures,Social distancing,Public services closure,No,Not applicable,16/03/2020
2071,Lithuania,LTU,,,Europe,Introduction / extension of measures,Public health measures,General recommendations,No,Not applicable,16/03/2020
2073,Lithuania,LTU,,,Europe,Introduction / extension of measures,Social distancing,Schools closure,No,Not applicable,16/03/2020
2121,Lithuania,LTU,,,Europe,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,No,Not applicable,16/03/2020
2076,Lithuania,LTU,,,Europe,Introduction / extension of measures,Public health measures,Strengthening the public health system,No,Not applicable,20/03/2020
2074,Lithuania,LTU,,,Europe,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,Yes,Fines,24/03/2020
2075,Lithuania,LTU,,,Europe,Introduction / extension of measures,Social distancing,Limit public gatherings,Yes,Not applicable,24/03/2020
3425,Lithuania,LTU,,,Europe,Introduction / extension of measures,Public health measures,Psychological assistance and medical social work,No,Not applicable,25/03/2020
3432,Lithuania,LTU,,,Europe,Introduction / extension of measures,Public health measures,Testing policy,No,Not applicable,27/03/2020
3431,Lithuania,LTU,,,Europe,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,No,,30/03/2020
3427,Lithuania,LTU,"Palanga, Birtonas and Druskininkai",,Europe,Introduction / extension of measures,Social distancing,Public services closure,No,Not available,31/03/2020
3429,Lithuania,LTU,,,Europe,Introduction / extension of measures,Public health measures,Strengthening the public health system,No,Not applicable,31/03/2020
3428,Lithuania,LTU,,,Europe,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,No,Not applicable,01/04/2020
4397,Lithuania,LTU,,,Europe,Introduction / extension of measures,Public health measures,Health screenings in airports and border crossings,No,Not available,02/04/2020
4398,Lithuania,LTU,,,Europe,Introduction / extension of measures,Governance and socio-economic measures,Limit product imports/exports,No,Not applicable,02/04/2020
4399,Lithuania,LTU,,,Europe,Introduction / extension of measures,Social distancing,Limit public gatherings,Yes,Not available,02/04/2020
4400,Lithuania,LTU,,,Europe,Introduction / extension of measures,Movement restrictions,Border closure,Yes,Not available,03/04/2020
3426,Lithuania,LTU,,,Europe,Introduction / extension of measures,Movement restrictions,International flights suspension,No,Not applicable,04/04/2020
4401,Lithuania,LTU,,,Europe,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,No,Not applicable,06/04/2020
4409,Lithuania,LTU,,,Europe,Introduction / extension of measures,Movement restrictions,Surveillance and monitoring,No,Not applicable,07/04/2020
4402,Lithuania,LTU,,,Europe,Introduction / extension of measures,Governance and socio-economic measures,Emergency administrative structures activated or established,No,Not applicable,08/04/2020
4403,Lithuania,LTU,,,Europe,Introduction / extension of measures,Public health measures,Strengthening the public health system,No,Not applicable,08/04/2020
4404,Lithuania,LTU,,,Europe,Introduction / extension of measures,Social distancing,Public services closure,No,Not available,08/04/2020
4405,Lithuania,LTU,,,Europe,Introduction / extension of measures,Social distancing,Schools closure,No,Not applicable,08/04/2020
4406,Lithuania,LTU,,,Europe,Phase-out measure,Movement restrictions,Border closure,Yes,Not applicable,08/04/2020
4407,Lithuania,LTU,,,Europe,Phase-out measure,Social distancing,Public services closure,Yes,Not applicable,08/04/2020
4408,Lithuania,LTU,,,Europe,Introduction / extension of measures,Public health measures,Requirement to wear protective gear in public,No,fines,08/04/2020
4410,Lithuania,LTU,,,Europe,Introduction / extension of measures,Movement restrictions,Domestic travel restrictions,No,fines,08/04/2020
428,Lithuania,LTU,,,Europe,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,Yes,Not applicable,
3430,Lithuania,LTU,,,Europe,Introduction / extension of measures,Public health measures,Strengthening the public health system,No,Not applicable,
2122,Luxembourg,LUX,,,Europe,Introduction / extension of measures,Public health measures,Awareness campaigns,No,Not applicable,29/02/2020
2131,Luxembourg,LUX,,,Europe,Introduction / extension of measures,Governance and socio-economic measures,Emergency administrative structures activated or established,No,Not applicable,11/03/2020
2127,Luxembourg,LUX,,,Europe,Introduction / extension of measures,Social distancing,Public services closure,No,Not applicable,13/03/2020
2128,Luxembourg,LUX,,,Europe,Introduction / extension of measures,Social distancing,Limit public gatherings,No,Not applicable,13/03/2020
2129,Luxembourg,LUX,,,Europe,Introduction / extension of measures,Public health measures,General recommendations,Yes,Not applicable,13/03/2020
520,Luxembourg,LUX,,,Europe,Introduction / extension of measures,Lockdown,Partial lockdown,No,Not available,16/03/2020
532,Luxembourg,LUX,,,Europe,Introduction / extension of measures,Social distancing,Schools closure,No,Not applicable,16/03/2020
533,Luxembourg,LUX,,,Europe,Introduction / extension of measures,Social distancing,Limit public gatherings,No,Not available,16/03/2020
2125,Luxembourg,LUX,,,Europe,Introduction / extension of measures,Lockdown,Partial lockdown,No,Fines,17/03/2020
2126,Luxembourg,LUX,,,Europe,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,No,Not applicable,17/03/2020
3441,Luxembourg,LUX,,,Europe,Introduction / extension of measures,Social distancing,Public services closure,Yes,Not applicable,17/03/2020
2124,Luxembourg,LUX,,,Europe,Introduction / extension of measures,Governance and socio-economic measures,State of emergency declared,No,Not applicable,18/03/2020
2130,Luxembourg,LUX,,,Europe,Introduction / extension of measures,Public health measures,Strengthening the public health system,No,Not applicable,18/03/2020
2132,Luxembourg,LUX,,,Europe,Introduction / extension of measures,Social distancing,Limit public gatherings,Yes,Not applicable,19/03/2020
2133,Luxembourg,LUX,,,Europe,Introduction / extension of measures,Social distancing,Public services closure,Yes,Not applicable,20/03/2020
3442,Luxembourg,LUX,,,Europe,Introduction / extension of measures,Social distancing,Public services closure,No,Not applicable,22/03/2020
2134,Luxembourg,LUX,,,Europe,Introduction / extension of measures,Public health measures,Strengthening the public health system,No,Not applicable,23/03/2020
3434,Luxembourg,LUX,,,Europe,Introduction / extension of measures,Public health measures,Strengthening the public health system,No,Not applicable,26/03/2020
3443,Luxembourg,LUX,,,Europe,Introduction / extension of measures,Social distancing,Limit public gatherings,Yes,Not applicable,26/03/2020
3436,Luxembourg,LUX,,,Europe,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,No,Not applicable,27/03/2020
3439,Luxembourg,LUX,,,Europe,Introduction / extension of measures,Public health measures,Strengthening the public health system,No,Not applicable,27/03/2020
3444,Luxembourg,LUX,,,Europe,Introduction / extension of measures,Social distancing,Limit public gatherings,Yes,Not applicable,27/03/2020
3445,Luxembourg,LUX,,,Europe,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,No,Not applicable,27/03/2020
3446,Luxembourg,LUX,,,Europe,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,No,Not applicable,27/03/2020
3437,Luxembourg,LUX,,,Europe,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,No,Not applicable,30/03/2020
3438,Luxembourg,LUX,,,Europe,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,No,Not applicable,30/03/2020
3433,Luxembourg,LUX,,,Europe,Introduction / extension of measures,Public health measures,Psychological assistance and medical social work,No,Not applicable,01/04/2020
3440,Luxembourg,LUX,,,Europe,Introduction / extension of measures,Public health measures,General recommendations,No,Not applicable,01/04/2020
4238,Luxembourg,LUX,,,Europe,Introduction / extension of measures,Social distancing,Schools closure,No,Not applicable,02/04/2020
4239,Luxembourg,LUX,,,Europe,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,No,Not applicable,02/04/2020
4237,Luxembourg,LUX,,,Europe,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,No,Not applicable,03/04/2020
4242,Luxembourg,LUX,,,Europe,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,No,Not applicable,03/04/2020
4240,Luxembourg,LUX,,,Europe,Introduction / extension of measures,Public health measures,Strengthening the public health system,No,Not applicable,04/04/2020
4241,Luxembourg,LUX,,,Europe,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,Yes,Not applicable,04/04/2020
2123,Luxembourg,LUX,,,Europe,Introduction / extension of measures,Public health measures,Awareness campaigns,Yes,Not applicable,
3435,Luxembourg,LUX,,,Europe,Introduction / extension of measures,Public health measures,Strengthening the public health system,No,Not applicable,
213,Madagascar,MDG,,,Africa,Introduction / extension of measures,Movement restrictions,International flights suspension,Yes,Not applicable,10/03/2020
216,Madagascar,MDG,,,Africa,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,Yes,Not applicable,10/03/2020
1610,Madagascar,MDG,,,Africa,Introduction / extension of measures,Movement restrictions,Border closure,No,Not applicable,15/03/2020
762,Madagascar,MDG,,,Africa,Introduction / extension of measures,Movement restrictions,International flights suspension,Yes,,19/03/2020
764,Madagascar,MDG,,,Africa,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,Yes,,19/03/2020
766,Madagascar,MDG,,,Africa,Introduction / extension of measures,Movement restrictions,Visa restrictions,Yes,,20/03/2020
1603,Madagascar,MDG,,,Africa,Introduction / extension of measures,Movement restrictions,International flights suspension,No,Not applicable,21/03/2020
1615,Madagascar,MDG,,,Africa,Introduction / extension of measures,Governance and socio-economic measures,State of emergency declared,No,Not applicable,21/03/2020
1616,Madagascar,MDG,,,Africa,Introduction / extension of measures,Social distancing,Schools closure,No,Not applicable,21/03/2020
1628,Madagascar,MDG,,,Africa,Introduction / extension of measures,Social distancing,Limit public gatherings,No,Not applicable,21/03/2020
1629,Madagascar,MDG,,,Africa,Introduction / extension of measures,Public health measures,Health screenings in airports and border crossings,No,Not applicable,21/03/2020
1630,Madagascar,MDG,,,Africa,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,No,Not applicable,21/03/2020
1614,Madagascar,MDG,,,Africa,Introduction / extension of measures,Movement restrictions,Curfews,No,Not available,23/03/2020
1627,Madagascar,MDG,,,Africa,Introduction / extension of measures,Social distancing,Public services closure,No,Not applicable,23/03/2020
1657,Madagascar,MDG,,,Africa,Introduction / extension of measures,Social distancing,Limit public gatherings,No,Not available,23/03/2020
1658,Madagascar,MDG,,,Africa,Introduction / extension of measures,Movement restrictions,Domestic travel restrictions,No,Not applicable,23/03/2020
3180,Madagascar,MDG,,,Africa,Introduction / extension of measures,Social distancing,Limit public gatherings,No,Not available,23/03/2020
3182,Madagascar,MDG,,,Africa,Introduction / extension of measures,Governance and socio-economic measures,Emergency administrative structures activated or established,No,Not applicable,23/03/2020
3178,Madagascar,MDG,,,Africa,Introduction / extension of measures,Movement restrictions,International flights suspension,No,Not applicable,25/03/2020
3181,Madagascar,MDG,,,Africa,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,No,Not available,26/03/2020
3179,Madagascar,MDG,,,Africa,Introduction / extension of measures,Lockdown,Partial lockdown,No,Up to detention,28/03/2020
4284,Madagascar,MDG,,,Africa,Introduction / extension of measures,Governance and socio-economic measures,State of emergency declared,No,Not applicable,05/04/2020
4285,Madagascar,MDG,,,Africa,Introduction / extension of measures,Social distancing,Schools closure,No,Not applicable,05/04/2020
4286,Madagascar,MDG,,,Africa,Introduction / extension of measures,Social distancing,Limit public gatherings,No,Not available,05/04/2020
4287,Madagascar,MDG,,,Africa,Introduction / extension of measures,Lockdown,Partial lockdown,No,Up to detention,05/04/2020
4288,Madagascar,MDG,,,Africa,Introduction / extension of measures,Movement restrictions,Curfews,No,Up to detention,05/04/2020
4289,Madagascar,MDG,"Antananarivo, Toamasina, and Fianarantsoa",,Africa,Introduction / extension of measures,Movement restrictions,Domestic travel restrictions,No,Not available,05/04/2020
4290,Madagascar,MDG,"Antananarivo, Toamasina, and Fianarantsoa",,Africa,Introduction / extension of measures,Public health measures,Requirement to wear protective gear in public,No,Not available,05/04/2020
4291,Madagascar,MDG,"Antananarivo, Toamasina, and Fianarantsoa",,Africa,Introduction / extension of measures,Public health measures,Testing policy,No,Not applicable,05/04/2020
668,Malawi,MWI,,,Africa,Introduction / extension of measures,Public health measures,Health screenings in airports and border crossings,No,,02/03/2020
669,Malawi,MWI,,,Africa,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,Yes,,02/03/2020
1926,Malawi,MWI,,,Africa,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,Yes,,16/03/2020
1925,Malawi,MWI,,,Africa,Introduction / extension of measures,Governance and socio-economic measures,State of emergency declared,No,,20/03/2020
1931,Malawi,MWI,,,Africa,Introduction / extension of measures,Public health measures,Health screenings in airports and border crossings,No,,20/03/2020
1932,Malawi,MWI,,,Africa,Introduction / extension of measures,Social distancing,Limit public gatherings,No,,20/03/2020
1933,Malawi,MWI,,,Africa,Introduction / extension of measures,Public health measures,General recommendations,No,,20/03/2020
1934,Malawi,MWI,,,Africa,Introduction / extension of measures,Social distancing,Limit public gatherings,No,,20/03/2020
1935,Malawi,MWI,,,Africa,Introduction / extension of measures,Movement restrictions,Visa restrictions,Yes,,20/03/2020
1936,Malawi,MWI,,,Africa,Introduction / extension of measures,Movement restrictions,Visa restrictions,Yes,,20/03/2020
1937,Malawi,MWI,,,Africa,Introduction / extension of measures,Public health measures,Introduction of isolation and quarantine policies,Yes,,20/03/2020
1930,Malawi,MWI,,,Africa,Introduction / extension of measures,Social distancing,Schools closure,No,,23/03/2020
2754,Malawi,MWI,,,Africa,Introduction / extension of measures,Public health measures,General recommendations,No,,23/03/2020
4034,Malawi,MWI,,,Africa,Introduction / extension of measures,Social distancing,Limit public gatherings,No,,04/04/2020
4035,Malawi,MWI,,,Africa,Introduction / extension of measures,Social distancing,Limit public gatherings,No,,04/04/2020
4036,Malawi,MWI,,,Africa,Introduction / extension of measures,Public health measures,General recommendations,No,,04/04/2020
4037,Malawi,MWI,,,Africa,Introduction / extension of measures,Public health measures,General recommendations,Yes,,04/04/2020
4038,Malawi,MWI,,,Africa,Introduction / extension of measures,Social distancing,Changes in prison-related policies,No,,04/04/2020
4039,Malawi,MWI,,,Africa,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,No,,04/04/2020
4040,Malawi,MWI,,,Africa,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,Yes,,04/04/2020
4041,Malawi,MWI,,,Africa,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,No,,04/04/2020
4042,Malawi,MWI,,,Africa,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,No,,04/04/2020
4043,Malawi,MWI,,,Africa,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,No,,04/04/2020
4044,Malawi,MWI,,,Africa,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,Yes,,04/04/2020
4045,Malawi,MWI,,,Africa,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,Yes,,04/04/2020
4046,Malawi,MWI,,,Africa,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,Yes,,04/04/2020
4047,Malawi,MWI,,,Africa,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,No,,04/04/2020
2593,Malaysia,MYS,,,Asia,Introduction / extension of measures,Governance and socio-economic measures,Economic measures,No,Not applicable,20/02/2020
301,Malaysia,MYS,,,Asia,Introduction / extension of measures,Movement restrictions,Visa restrictions,No,Not applicable,08/03/2020
